state,jurisdiction,precinct_id,precinct_cbs,race_name,vote_mode,total_2022,total_reg,total_reg_dem,total_reg_rep,p_male,p_fem,p_age1,p_age2,p_age3,p_age4,p_race1,p_race2,p_race3,p_race4,p_ind,p_dem,p_rep,p_noncol,p_col,p_race1_noncol,p_race1_col,magafactor,magamean
AZ,MARICOPA,0148 COLONNADE,04013_0148 COLONNADE,GOVERNOR-Republican,Early Voting,352,3218,1287,723,0.480125196,0.519874804,0.19334784,0.346907056,0.261423687,0.198321417,0.768800497,0.013051585,0.147917961,0.070229956,0.343780607,0.420176298,0.236043095,0.371953605,0.628046395,0.27114545,0.497655048,-1.7195605,32.035961
AZ,MARICOPA,0148 COLONNADE,04013_0148 COLONNADE,GOVERNOR-Republican,Election Day,84,3218,1287,723,0.480125196,0.519874804,0.19334784,0.346907056,0.261423687,0.198321417,0.768800497,0.013051585,0.147917961,0.070229956,0.343780607,0.420176298,0.236043095,0.371953605,0.628046395,0.27114545,0.497655048,-1.7195605,32.035961
AZ,MARICOPA,0148 COLONNADE,04013_0148 COLONNADE,GOVERNOR-Republican,Provisional,1,3218,1287,723,0.480125196,0.519874804,0.19334784,0.346907056,0.261423687,0.198321417,0.768800497,0.013051585,0.147917961,0.070229956,0.343780607,0.420176298,0.236043095,0.371953605,0.628046395,0.27114545,0.497655048,-1.7195605,32.035961
AZ,MARICOPA,0148 COLONNADE,04013_0148 COLONNADE,GOVERNOR-Republican,Total Turnout,487,3218,1287,723,0.480125196,0.519874804,0.19334784,0.346907056,0.261423687,0.198321417,0.768800497,0.013051585,0.147917961,0.070229956,0.343780607,0.420176298,0.236043095,0.371953605,0.628046395,0.27114545,0.497655048,-1.7195605,32.035961
AZ,MARICOPA,0148 COLONNADE,04013_0148 COLONNADE,GOVERNOR-Republican,Total Vote Share,437,3218,1287,723,0.480125196,0.519874804,0.19334784,0.346907056,0.261423687,0.198321417,0.768800497,0.013051585,0.147917961,0.070229956,0.343780607,0.420176298,0.236043095,0.371953605,0.628046395,0.27114545,0.497655048,-1.7195605,32.035961
AZ,MARICOPA,0149 COLT,04013_0149 COLT,GOVERNOR-Republican,Aggregated,10,573,86,324,0.494736842,0.505263158,0.179755672,0.202443281,0.427574171,0.190226876,0.804537522,0.003490401,0.134380454,0.057591623,0.254545455,0.156363636,0.589090909,0.54007053,0.45992947,0.410575775,0.393961747,2.365665,50.210159
AZ,MARICOPA,0149 COLT,04013_0149 COLT,GOVERNOR-Republican,Early Voting,158,573,86,324,0.494736842,0.505263158,0.179755672,0.202443281,0.427574171,0.190226876,0.804537522,0.003490401,0.134380454,0.057591623,0.254545455,0.156363636,0.589090909,0.54007053,0.45992947,0.410575775,0.393961747,2.365665,50.210159
AZ,MARICOPA,0149 COLT,04013_0149 COLT,GOVERNOR-Republican,Election Day,28,573,86,324,0.494736842,0.505263158,0.179755672,0.202443281,0.427574171,0.190226876,0.804537522,0.003490401,0.134380454,0.057591623,0.254545455,0.156363636,0.589090909,0.54007053,0.45992947,0.410575775,0.393961747,2.365665,50.210159
AZ,MARICOPA,0149 COLT,04013_0149 COLT,GOVERNOR-Republican,Provisional,0,573,86,324,0.494736842,0.505263158,0.179755672,0.202443281,0.427574171,0.190226876,0.804537522,0.003490401,0.134380454,0.057591623,0.254545455,0.156363636,0.589090909,0.54007053,0.45992947,0.410575775,0.393961747,2.365665,50.210159
AZ,MARICOPA,0149 COLT,04013_0149 COLT,GOVERNOR-Republican,Total Turnout,196,573,86,324,0.494736842,0.505263158,0.179755672,0.202443281,0.427574171,0.190226876,0.804537522,0.003490401,0.134380454,0.057591623,0.254545455,0.156363636,0.589090909,0.54007053,0.45992947,0.410575775,0.393961747,2.365665,50.210159
AZ,MARICOPA,0149 COLT,04013_0149 COLT,GOVERNOR-Republican,Total Vote Share,186,573,86,324,0.494736842,0.505263158,0.179755672,0.202443281,0.427574171,0.190226876,0.804537522,0.003490401,0.134380454,0.057591623,0.254545455,0.156363636,0.589090909,0.54007053,0.45992947,0.410575775,0.393961747,2.365665,50.210159
AZ,MARICOPA,0150 COLTER,04013_0150 COLTER,GOVERNOR-Republican,Aggregated,10,1746,717,330,0.469221835,0.530778165,0.264183381,0.276217765,0.267621777,0.191977077,0.333906071,0.017182131,0.597365407,0.051546392,0.373053892,0.429341317,0.19760479,0.767952664,0.232047336,0.242392996,0.091513075,-0.63685519,37.064808
AZ,MARICOPA,0150 COLTER,04013_0150 COLTER,GOVERNOR-Republican,Early Voting,113,1746,717,330,0.469221835,0.530778165,0.264183381,0.276217765,0.267621777,0.191977077,0.333906071,0.017182131,0.597365407,0.051546392,0.373053892,0.429341317,0.19760479,0.767952664,0.232047336,0.242392996,0.091513075,-0.63685519,37.064808
AZ,MARICOPA,0150 COLTER,04013_0150 COLTER,GOVERNOR-Republican,Election Day,25,1746,717,330,0.469221835,0.530778165,0.264183381,0.276217765,0.267621777,0.191977077,0.333906071,0.017182131,0.597365407,0.051546392,0.373053892,0.429341317,0.19760479,0.767952664,0.232047336,0.242392996,0.091513075,-0.63685519,37.064808
AZ,MARICOPA,0150 COLTER,04013_0150 COLTER,GOVERNOR-Republican,Provisional,1,1746,717,330,0.469221835,0.530778165,0.264183381,0.276217765,0.267621777,0.191977077,0.333906071,0.017182131,0.597365407,0.051546392,0.373053892,0.429341317,0.19760479,0.767952664,0.232047336,0.242392996,0.091513075,-0.63685519,37.064808
AZ,MARICOPA,0150 COLTER,04013_0150 COLTER,GOVERNOR-Republican,Total Turnout,149,1746,717,330,0.469221835,0.530778165,0.264183381,0.276217765,0.267621777,0.191977077,0.333906071,0.017182131,0.597365407,0.051546392,0.373053892,0.429341317,0.19760479,0.767952664,0.232047336,0.242392996,0.091513075,-0.63685519,37.064808
AZ,MARICOPA,0150 COLTER,04013_0150 COLTER,GOVERNOR-Republican,Total Vote Share,139,1746,717,330,0.469221835,0.530778165,0.264183381,0.276217765,0.267621777,0.191977077,0.333906071,0.017182131,0.597365407,0.051546392,0.373053892,0.429341317,0.19760479,0.767952664,0.232047336,0.242392996,0.091513075,-0.63685519,37.064808
AZ,MARICOPA,0151 COMET,04013_0151 COMET,GOVERNOR-Republican,Aggregated,20,3558,951,1270,0.462560045,0.537439955,0.159359191,0.235244519,0.322653176,0.282743114,0.721191681,0.012085441,0.215570545,0.051152333,0.337212772,0.283795882,0.378991346,0.689505619,0.310494381,0.487026282,0.234165398,0.099371947,41.082336
AZ,MARICOPA,0151 COMET,04013_0151 COMET,GOVERNOR-Republican,Early Voting,562,3558,951,1270,0.462560045,0.537439955,0.159359191,0.235244519,0.322653176,0.282743114,0.721191681,0.012085441,0.215570545,0.051152333,0.337212772,0.283795882,0.378991346,0.689505619,0.310494381,0.487026282,0.234165398,0.099371947,41.082336
AZ,MARICOPA,0151 COMET,04013_0151 COMET,GOVERNOR-Republican,Election Day,131,3558,951,1270,0.462560045,0.537439955,0.159359191,0.235244519,0.322653176,0.282743114,0.721191681,0.012085441,0.215570545,0.051152333,0.337212772,0.283795882,0.378991346,0.689505619,0.310494381,0.487026282,0.234165398,0.099371947,41.082336
AZ,MARICOPA,0151 COMET,04013_0151 COMET,GOVERNOR-Republican,Provisional,4,3558,951,1270,0.462560045,0.537439955,0.159359191,0.235244519,0.322653176,0.282743114,0.721191681,0.012085441,0.215570545,0.051152333,0.337212772,0.283795882,0.378991346,0.689505619,0.310494381,0.487026282,0.234165398,0.099371947,41.082336
AZ,MARICOPA,0151 COMET,04013_0151 COMET,GOVERNOR-Republican,Total Turnout,717,3558,951,1270,0.462560045,0.537439955,0.159359191,0.235244519,0.322653176,0.282743114,0.721191681,0.012085441,0.215570545,0.051152333,0.337212772,0.283795882,0.378991346,0.689505619,0.310494381,0.487026282,0.234165398,0.099371947,41.082336
AZ,MARICOPA,0151 COMET,04013_0151 COMET,GOVERNOR-Republican,Total Vote Share,697,3558,951,1270,0.462560045,0.537439955,0.159359191,0.235244519,0.322653176,0.282743114,0.721191681,0.012085441,0.215570545,0.051152333,0.337212772,0.283795882,0.378991346,0.689505619,0.310494381,0.487026282,0.234165398,0.099371947,41.082336
AZ,MARICOPA,0152 COMMONWEALTH,04013_0152 COMMONWEALTH,GOVERNOR-Republican,Aggregated,10,2277,807,449,0.481136263,0.518863737,0.246815986,0.325867369,0.287220026,0.140096618,0.485287659,0.059288538,0.379885815,0.075537989,0.422794118,0.370863971,0.206341912,0.689617739,0.310382261,0.319205631,0.166082028,0.75423944,44.795689
AZ,MARICOPA,0152 COMMONWEALTH,04013_0152 COMMONWEALTH,GOVERNOR-Republican,Early Voting,147,2277,807,449,0.481136263,0.518863737,0.246815986,0.325867369,0.287220026,0.140096618,0.485287659,0.059288538,0.379885815,0.075537989,0.422794118,0.370863971,0.206341912,0.689617739,0.310382261,0.319205631,0.166082028,0.75423944,44.795689
AZ,MARICOPA,0152 COMMONWEALTH,04013_0152 COMMONWEALTH,GOVERNOR-Republican,Election Day,46,2277,807,449,0.481136263,0.518863737,0.246815986,0.325867369,0.287220026,0.140096618,0.485287659,0.059288538,0.379885815,0.075537989,0.422794118,0.370863971,0.206341912,0.689617739,0.310382261,0.319205631,0.166082028,0.75423944,44.795689
AZ,MARICOPA,0152 COMMONWEALTH,04013_0152 COMMONWEALTH,GOVERNOR-Republican,Provisional,1,2277,807,449,0.481136263,0.518863737,0.246815986,0.325867369,0.287220026,0.140096618,0.485287659,0.059288538,0.379885815,0.075537989,0.422794118,0.370863971,0.206341912,0.689617739,0.310382261,0.319205631,0.166082028,0.75423944,44.795689
AZ,MARICOPA,0152 COMMONWEALTH,04013_0152 COMMONWEALTH,GOVERNOR-Republican,Total Turnout,204,2277,807,449,0.481136263,0.518863737,0.246815986,0.325867369,0.287220026,0.140096618,0.485287659,0.059288538,0.379885815,0.075537989,0.422794118,0.370863971,0.206341912,0.689617739,0.310382261,0.319205631,0.166082028,0.75423944,44.795689
AZ,MARICOPA,0152 COMMONWEALTH,04013_0152 COMMONWEALTH,GOVERNOR-Republican,Total Vote Share,194,2277,807,449,0.481136263,0.518863737,0.246815986,0.325867369,0.287220026,0.140096618,0.485287659,0.059288538,0.379885815,0.075537989,0.422794118,0.370863971,0.206341912,0.689617739,0.310382261,0.319205631,0.166082028,0.75423944,44.795689
AZ,MARICOPA,0153 COMPADRE,04013_0153 COMPADRE,GOVERNOR-Republican,Aggregated,70,5656,1485,2121,0.486409156,0.513590844,0.172206506,0.196782178,0.401874116,0.229137199,0.777403335,0.011883647,0.101631784,0.109081234,0.331603336,0.275254866,0.393141798,0.317872111,0.682127889,0.242442115,0.53496122,-0.35822237,38.648399
AZ,MARICOPA,0153 COMPADRE,04013_0153 COMPADRE,GOVERNOR-Republican,Early Voting,1032,5656,1485,2121,0.486409156,0.513590844,0.172206506,0.196782178,0.401874116,0.229137199,0.777403335,0.011883647,0.101631784,0.109081234,0.331603336,0.275254866,0.393141798,0.317872111,0.682127889,0.242442115,0.53496122,-0.35822237,38.648399
AZ,MARICOPA,0153 COMPADRE,04013_0153 COMPADRE,GOVERNOR-Republican,Election Day,210,5656,1485,2121,0.486409156,0.513590844,0.172206506,0.196782178,0.401874116,0.229137199,0.777403335,0.011883647,0.101631784,0.109081234,0.331603336,0.275254866,0.393141798,0.317872111,0.682127889,0.242442115,0.53496122,-0.35822237,38.648399
AZ,MARICOPA,0153 COMPADRE,04013_0153 COMPADRE,GOVERNOR-Republican,Provisional,2,5656,1485,2121,0.486409156,0.513590844,0.172206506,0.196782178,0.401874116,0.229137199,0.777403335,0.011883647,0.101631784,0.109081234,0.331603336,0.275254866,0.393141798,0.317872111,0.682127889,0.242442115,0.53496122,-0.35822237,38.648399
AZ,MARICOPA,0153 COMPADRE,04013_0153 COMPADRE,GOVERNOR-Republican,Total Turnout,1314,5656,1485,2121,0.486409156,0.513590844,0.172206506,0.196782178,0.401874116,0.229137199,0.777403335,0.011883647,0.101631784,0.109081234,0.331603336,0.275254866,0.393141798,0.317872111,0.682127889,0.242442115,0.53496122,-0.35822237,38.648399
AZ,MARICOPA,0153 COMPADRE,04013_0153 COMPADRE,GOVERNOR-Republican,Total Vote Share,1244,5656,1485,2121,0.486409156,0.513590844,0.172206506,0.196782178,0.401874116,0.229137199,0.777403335,0.011883647,0.101631784,0.109081234,0.331603336,0.275254866,0.393141798,0.317872111,0.682127889,0.242442115,0.53496122,-0.35822237,38.648399
AZ,MARICOPA,0154 COMSTOCK,04013_0154 COMSTOCK,GOVERNOR-Republican,Aggregated,20,1836,558,649,0.479781421,0.520218579,0.121459695,0.253812636,0.318082789,0.30664488,0.787037037,0.011437908,0.148148148,0.053376906,0.299883991,0.323665893,0.376450116,0.483496266,0.516503734,0.363391095,0.423645942,-0.63976258,38.504196
AZ,MARICOPA,0154 COMSTOCK,04013_0154 COMSTOCK,GOVERNOR-Republican,Early Voting,359,1836,558,649,0.479781421,0.520218579,0.121459695,0.253812636,0.318082789,0.30664488,0.787037037,0.011437908,0.148148148,0.053376906,0.299883991,0.323665893,0.376450116,0.483496266,0.516503734,0.363391095,0.423645942,-0.63976258,38.504196
AZ,MARICOPA,0154 COMSTOCK,04013_0154 COMSTOCK,GOVERNOR-Republican,Election Day,69,1836,558,649,0.479781421,0.520218579,0.121459695,0.253812636,0.318082789,0.30664488,0.787037037,0.011437908,0.148148148,0.053376906,0.299883991,0.323665893,0.376450116,0.483496266,0.516503734,0.363391095,0.423645942,-0.63976258,38.504196
AZ,MARICOPA,0154 COMSTOCK,04013_0154 COMSTOCK,GOVERNOR-Republican,Provisional,0,1836,558,649,0.479781421,0.520218579,0.121459695,0.253812636,0.318082789,0.30664488,0.787037037,0.011437908,0.148148148,0.053376906,0.299883991,0.323665893,0.376450116,0.483496266,0.516503734,0.363391095,0.423645942,-0.63976258,38.504196
AZ,MARICOPA,0154 COMSTOCK,04013_0154 COMSTOCK,GOVERNOR-Republican,Total Turnout,448,1836,558,649,0.479781421,0.520218579,0.121459695,0.253812636,0.318082789,0.30664488,0.787037037,0.011437908,0.148148148,0.053376906,0.299883991,0.323665893,0.376450116,0.483496266,0.516503734,0.363391095,0.423645942,-0.63976258,38.504196
AZ,MARICOPA,0154 COMSTOCK,04013_0154 COMSTOCK,GOVERNOR-Republican,Total Vote Share,428,1836,558,649,0.479781421,0.520218579,0.121459695,0.253812636,0.318082789,0.30664488,0.787037037,0.011437908,0.148148148,0.053376906,0.299883991,0.323665893,0.376450116,0.483496266,0.516503734,0.363391095,0.423645942,-0.63976258,38.504196
AZ,MARICOPA,0155 CONCORD,04013_0155 CONCORD,GOVERNOR-Republican,Aggregated,20,1935,616,617,0.506527415,0.493472585,0.162273902,0.28630491,0.36124031,0.190180879,0.716795866,0.007751938,0.164857881,0.110594315,0.329526917,0.334964655,0.335508428,0.515288059,0.484711941,0.356590562,0.360205303,-0.34944409,38.014351
AZ,MARICOPA,0155 CONCORD,04013_0155 CONCORD,GOVERNOR-Republican,Early Voting,258,1935,616,617,0.506527415,0.493472585,0.162273902,0.28630491,0.36124031,0.190180879,0.716795866,0.007751938,0.164857881,0.110594315,0.329526917,0.334964655,0.335508428,0.515288059,0.484711941,0.356590562,0.360205303,-0.34944409,38.014351
AZ,MARICOPA,0155 CONCORD,04013_0155 CONCORD,GOVERNOR-Republican,Election Day,84,1935,616,617,0.506527415,0.493472585,0.162273902,0.28630491,0.36124031,0.190180879,0.716795866,0.007751938,0.164857881,0.110594315,0.329526917,0.334964655,0.335508428,0.515288059,0.484711941,0.356590562,0.360205303,-0.34944409,38.014351
AZ,MARICOPA,0155 CONCORD,04013_0155 CONCORD,GOVERNOR-Republican,Provisional,0,1935,616,617,0.506527415,0.493472585,0.162273902,0.28630491,0.36124031,0.190180879,0.716795866,0.007751938,0.164857881,0.110594315,0.329526917,0.334964655,0.335508428,0.515288059,0.484711941,0.356590562,0.360205303,-0.34944409,38.014351
AZ,MARICOPA,0155 CONCORD,04013_0155 CONCORD,GOVERNOR-Republican,Total Turnout,362,1935,616,617,0.506527415,0.493472585,0.162273902,0.28630491,0.36124031,0.190180879,0.716795866,0.007751938,0.164857881,0.110594315,0.329526917,0.334964655,0.335508428,0.515288059,0.484711941,0.356590562,0.360205303,-0.34944409,38.014351
AZ,MARICOPA,0155 CONCORD,04013_0155 CONCORD,GOVERNOR-Republican,Total Vote Share,342,1935,616,617,0.506527415,0.493472585,0.162273902,0.28630491,0.36124031,0.190180879,0.716795866,0.007751938,0.164857881,0.110594315,0.329526917,0.334964655,0.335508428,0.515288059,0.484711941,0.356590562,0.360205303,-0.34944409,38.014351
AZ,MARICOPA,0156 CONQUISTADOR,04013_0156 CONQUISTADOR,GOVERNOR-Republican,Aggregated,40,1372,289,692,0.449963477,0.550036523,0.014630578,0.024140454,0.188002926,0.773226042,0.935131195,0.008746356,0.025510204,0.030612245,0.243055556,0.222993827,0.533950617,0.563953205,0.436046795,0.524859678,0.410271518,-0.15563501,36.935471
AZ,MARICOPA,0156 CONQUISTADOR,04013_0156 CONQUISTADOR,GOVERNOR-Republican,Early Voting,485,1372,289,692,0.449963477,0.550036523,0.014630578,0.024140454,0.188002926,0.773226042,0.935131195,0.008746356,0.025510204,0.030612245,0.243055556,0.222993827,0.533950617,0.563953205,0.436046795,0.524859678,0.410271518,-0.15563501,36.935471
AZ,MARICOPA,0156 CONQUISTADOR,04013_0156 CONQUISTADOR,GOVERNOR-Republican,Election Day,80,1372,289,692,0.449963477,0.550036523,0.014630578,0.024140454,0.188002926,0.773226042,0.935131195,0.008746356,0.025510204,0.030612245,0.243055556,0.222993827,0.533950617,0.563953205,0.436046795,0.524859678,0.410271518,-0.15563501,36.935471
AZ,MARICOPA,0156 CONQUISTADOR,04013_0156 CONQUISTADOR,GOVERNOR-Republican,Provisional,0,1372,289,692,0.449963477,0.550036523,0.014630578,0.024140454,0.188002926,0.773226042,0.935131195,0.008746356,0.025510204,0.030612245,0.243055556,0.222993827,0.533950617,0.563953205,0.436046795,0.524859678,0.410271518,-0.15563501,36.935471
AZ,MARICOPA,0156 CONQUISTADOR,04013_0156 CONQUISTADOR,GOVERNOR-Republican,Total Turnout,605,1372,289,692,0.449963477,0.550036523,0.014630578,0.024140454,0.188002926,0.773226042,0.935131195,0.008746356,0.025510204,0.030612245,0.243055556,0.222993827,0.533950617,0.563953205,0.436046795,0.524859678,0.410271518,-0.15563501,36.935471
AZ,MARICOPA,0156 CONQUISTADOR,04013_0156 CONQUISTADOR,GOVERNOR-Republican,Total Vote Share,565,1372,289,692,0.449963477,0.550036523,0.014630578,0.024140454,0.188002926,0.773226042,0.935131195,0.008746356,0.025510204,0.030612245,0.243055556,0.222993827,0.533950617,0.563953205,0.436046795,0.524859678,0.410271518,-0.15563501,36.935471
AZ,MARICOPA,0157 CONTENTION MINE,04013_0157 CONTENTION MINE,GOVERNOR-Republican,Aggregated,30,1691,464,560,0.456223943,0.543776057,0.19633353,0.250147842,0.331164991,0.222353637,0.732111177,0.007687759,0.192785334,0.06741573,0.35959975,0.290181363,0.350218887,0.62021142,0.37978858,0.445482794,0.286628383,-0.30388099,38.710056
AZ,MARICOPA,0157 CONTENTION MINE,04013_0157 CONTENTION MINE,GOVERNOR-Republican,Early Voting,249,1691,464,560,0.456223943,0.543776057,0.19633353,0.250147842,0.331164991,0.222353637,0.732111177,0.007687759,0.192785334,0.06741573,0.35959975,0.290181363,0.350218887,0.62021142,0.37978858,0.445482794,0.286628383,-0.30388099,38.710056
AZ,MARICOPA,0157 CONTENTION MINE,04013_0157 CONTENTION MINE,GOVERNOR-Republican,Election Day,45,1691,464,560,0.456223943,0.543776057,0.19633353,0.250147842,0.331164991,0.222353637,0.732111177,0.007687759,0.192785334,0.06741573,0.35959975,0.290181363,0.350218887,0.62021142,0.37978858,0.445482794,0.286628383,-0.30388099,38.710056
AZ,MARICOPA,0157 CONTENTION MINE,04013_0157 CONTENTION MINE,GOVERNOR-Republican,Provisional,0,1691,464,560,0.456223943,0.543776057,0.19633353,0.250147842,0.331164991,0.222353637,0.732111177,0.007687759,0.192785334,0.06741573,0.35959975,0.290181363,0.350218887,0.62021142,0.37978858,0.445482794,0.286628383,-0.30388099,38.710056
AZ,MARICOPA,0157 CONTENTION MINE,04013_0157 CONTENTION MINE,GOVERNOR-Republican,Total Turnout,324,1691,464,560,0.456223943,0.543776057,0.19633353,0.250147842,0.331164991,0.222353637,0.732111177,0.007687759,0.192785334,0.06741573,0.35959975,0.290181363,0.350218887,0.62021142,0.37978858,0.445482794,0.286628383,-0.30388099,38.710056
